Data set #1
14 172 161
15 134 56
16 184 85
17 180 144
18 131 280
19 80 236
20 33 296
21 171 3
22 56 229
23 8 154
24 86 151
25 89 221
26 66 180
27 76 26
28 150 271
29 25 272
30 185 157
31 159 97
32 12 32
33 90 106
34 182 56
35 8 10
36 26 162
37 184 143
38 70 61
39 138 135
40 83 88
41 97 47
42 61 299
43 139 144
44 87 275
45 151 288
46 65 189
47 2 282
48 35 97
49 191 125
50 76 244
51 133 277
52 75 240
53 111 240
54 89 6
55 105 242
56 39 209
57 154 33
58 87 237
59 39 73
60 47 266
61 190 12
62 31 112
63 109 33
64 191 90
65 20 250
66 7 188
67 185 95
68 4 282
69 83 103
70 190 230
71 152 35
72 145 138
73 47 156
74 195 108
75 160 127
76 82 151
77 184 138
78 51 235
79 176 268
80 77 125
81 97 297
82 37 16
83 89 103
84 88 206
85 177 115
86 164 256
87 123 152
88 105 238
89 146 225
90 26 131
91 161 300
92 176 55
93 163 115
94 64 50
95 15 67
96 82 61
97 113 90
98 92 187
99 185 259

Data set #71
0 91 217
1 63 173
2 31 161
3 138 200
4 34 251
5 139 205
6 166 164
7 130 274
8 5 66
9 165 106
10 48 5
11 144 284
12 152 185
13 68 145
14 31 34
15 59 103
16 75 196
17 94 147
18 158 66
19 197 37
20 174 155
21 122 265
22 108 227
23 25 108
24 193 212
25 126 272
26 18 238
27 114 98
28 20 272
29 160 38
30 20 205
31 22 142
32 6 220
33 200 150
34 78 98
35 104 169
36 50 8
37 82 91
38 45 160
39 188 5
40 20 154
41 143 246
42 183 293
43 124 285
44 148 230
45 89 74
46 39 29
47 78 181
48 91 90
49 70 250
50 142 133
51 64 220
52 155 100
53 77 249
54 160 129
55 37 127
56 154 235
57 125 226
58 104 134
59 128 20
60 60 3
61 157 83
62 43 158
63 139 214
64 20 102
65 6 255
66 105 211
67 157 289
68 55 42
69 60 195
70 172 263
71 69 237
72 63 198
73 96 114
74 54 103
75 1 185
76 131 188
77 168 119
78 56 202
79 150 57
80 79 263
81 61 119
82 198 101
83 22 15
84 31 233
85 81 41
86 195 174
87 165 243
88 190 177
89 129 48
90 164 135
91 112 185
92 148 64
93 162 237
94 48 269
95 10 290
96 46 1
97 20 126
98 1 46
99 173 94

Data set #72
0 129 245
1 42 213
2 166 128
3 30 180
4 118 24
5 130 202
6 14 20
7 151 27
8 52 229
9 144 174
10 38 99
11 193 120
12 109 192
13 28 69
14 177 41
15 193 140
16 63 16
17 141 119
18 139 75
19 12 198
20 36 185
21 188 266
22 156 27
23 2 231
24 44 234
25 84 161
26 150 194
27 8 209
28 183 253
29 138 253
30 93 148
31 67 225
32 162 192
33 70 191
34 66 22
35 81 108
36 71 74
37 70 297
38 38 1
39 115 289
40 98 285
41 163 65
42 100 107
43 124 8
44 197 35
45 118 144
46 186 196
47 117 169
48 150 212
49 22 262
50 125 94
51 198 45
52 140 293
53 166 72
54 64 191
55 50 30
56 25 256
57 126 126
58 183 64
59 185 21
60 4 111
61 96 5
62 88 191
63 71 98
64 119 215
65 48 164
66 18 69
67 189 254
68 194 25
69 40 294
70 79 297
71 187 221
72 141 143
73 9 4
74 72 39
75 141 24
76 99 112
77 104 165
78 64 110
79 58 132
80 58 33
81 103 102
82 142 78
83 20 240
84 2 274
85 9 267
86 149 37
87 16 153
88 143 229
89 51 66
90 119 245
91 63 8
92 45 120
93 117 224
94 26 214
95 66 143
96 159 14
97 6 159
98 65 65
99 88 53

Data set #73
0 171 252
1 186 152
2 13 102
3 101 153
4 118 297
5 27 185
6 0 258
7 166 192
8 166 172
9 0 168
10 182 13
11 111 48
12 151 40
13 137 244
14 15 284
15 126 138
16 198 149
17 166 28
18 69 105
19 163 260
20 128 284
21 31 247
22 158 227
23 105 204
24 164 250
25 71 105
26 28 75
27 150 201
28 127 84
29 143 42
30 175 165
31 96 136
32 60 22
33 125 74
34 119 92
35 129 177
36 97 186
37 83 258
38 169 264
39 39 80
40 112 259
41 15 100
42 117 269
43 160 284
44 26 125
45 106 209
46 176 300
47 134 12
48 88 151
49 107 123
50 191 51
51 198 36
52 185 194
53 185 277
54 90 228
55 199 17
56 10 33
57 12 31
58 153 270
59 33 157
60 61 71
61 16 162
62 148 282
63 47 262
64 108 226
65 177 287
66 58 84
67 89 173
68 55 253
69 44 42
70 118 42
71 186 259
72 176 12
73 101 196
74 171 146
75 109 20
76 17 48
77 171 264
78 63 148
79 29 287
80 60 80
81 133 206
82 164 11
83 196 192
84 125 145
85 73 61
86 162 33
87 56 84
88 35 94
89 108 66
90 173 121
91 196 188
92 199 207
93 173 199
94 174 174
95 131 9
96 13 95
97 15 81
98 82 208
99 128 179

Data set #74
0 139 229
1 179 60
2 77 218
3 180 51
4 34 44
5 200 176
6 102 202
7 98 164
8 105 295
9 134 279
10 138 68
11 164 245
12 154 38
13 137 246
14 35 151
15 130 50
16 130 174
17 196 300
18 41 216
19 5 200
20 89 208
21 182 245
22 113 299
23 170 254
24 94 257
25 119 15
26 8 114
27 79 115
28 143 161
29 130 287
30 127 259
31 33 115
32 175 135
33 157 182
34 195 56
35 199 43
36 52 198
37 43 261
38 14 26
39 60 119
40 152 213
41 181 9
42 159 274
43 151 110
44 79 238
45 84 277
46 17 284
47 132 81
48 90 260
49 120 255
50 74 249
51 171 54
52 154 125
53 28 68
54 95 206
55 112 227
56 66 76
57 92 66
58 80 11
59 124 21
60 172 59
61 9 151
62 182 34
63 145 235
64 168 200
65 27 163
66 167 141
67 92 135
68 73 297
69 63 259
70 111 207
71 155 189
72 56 84
73 199 204
74 181 121
75 116 237
76 90 251
77 61 144
78 189 5
79 14 143
80 40 277
81 46 181
82 146 197
83 115 128
84 31 24
85 52 287
86 91 212
87 136 56
88 74 59
89 15 101
90 169 54
91 125 182
92 115 14
93 11 146
94 22 213
95 176 141
96 130 72
97 173 87
98 149 215
99 173 181

Data set #75
0 78 276
1 157 265
2 78 260
3 160 152
4 8 152
5 90 64
6 7 82
7 81 287
8 115 228
9 11 100
10 87 277
11 128 25
12 46 11
13 144 105
14 50 165
15 78 226
16 139 264
17 86 271
18 19 150
19 27 130
20 86 132
21 20 5
22 63 81
23 37 23
24 43 116
25 173 24
26 140 87
27 23 228
28 150 84
29 46 42
30 42 171
31 93 170
32 69 108
33 70 256
34 6 66
35 122 52
36 50 30
37 6 174
38 126 249
39 7 140
40 20 265
41 155 222
42 143 42
43 149 23
44 159 206
45 164 238
46 49 67
47 159 180
48 14 200
49 95 178
50 74 89
51 170 39
52 89 78
53 73 191
54 95 24
55 19 292
56 182 164
57 8 105
58 169 125
59 67 214
60 192 114
61 37 266
62 14 67
63 5 200
64 106 43
65 126 258
66 97 247
67 180 236
68 90 222
69 51 129
70 74 159
71 22 67
72 70 63
73 73 36
74 106 295
75 136 141
76 8 98
77 15 277
78 63 271
79 159 184
80 121 107
81 49 41
82 31 136
83 8 147
84 151 87
85 34 198
86 74 43
87 139 288
88 144 52
89 178 80
90 143 124
91 133 295
92 67 5
93 27 112
94 178 240
95 160 288
96 34 87
97 161 124
98 14 106
99 23 144

Data set #76
0 132 45
1 104 186
2 30 264
3 176 110
4 31 274
5 18 263
6 40 66
7 150 7
8 81 146
9 49 166
10 96 150
11 185 257
12 140 162
13 11 155
14 50 119
15 154 185
16 121 41
17 112 290
18 131 125
19 168 95
20 59 282
21 0 271
22 148 282
23 179 131
24 139 149
25 149 166
26 90 288
27 163 292
28 139 250
29 133 203
30 189 73
31 146 256
32 115 246
33 156 146
34 187 269
35 84 204
36 41 254
37 40 96
38 127 49
39 134 1
40 10 166
41 60 172
42 110 251
43 162 226
44 185 259
45 16 16
46 142 172
47 85 100
48 179 37
49 74 185
50 171 196
51 184 132
52 1 295
53 181 163
54 199 131
55 14 90
56 15 106
57 191 38
58 39 277
59 151 210
60 129 148
61 17 48
62 47 245
63 68 249
64 187 283
65 148 53
66 199 120
67 34 271
68 48 258
69 10 81
70 191 54
71 46 244
72 132 159
73 93 169
74 184 167
75 53 51
76 148 56
77 61 91
78 64 290
79 65 242
80 49 142
81 62 151
82 185 202
83 186 258
84 41 211
85 130 201
86 100 169
87 81 45
88 163 206
89 44 233
90 161 14
91 141 35
92 56 113
93 173 38
94 63 298
95 32 181
96 86 223
97 150 205
98 189 127
99 56 39

Data set #77
0 57 294
1 11 169
2 105 15
3 6 256
4 89 137
5 197 59
6 117 201
7 55 280
8 131 116
9 97 257
10 99 270
11 94 149
12 30 281
13 161 198
14 27 57
15 136 26
16 128 12
17 32 208
18 150 282
19 107 154
20 195 241
21 174 39
22 86 128
23 142 226
24 142 103
25 69 169
26 49 113
27 35 47
28 62 87
29 86 292
30 14 290
31 100 106
32 175 52
33 138 174
34 148 217
35 113 3
36 154 126
37 172 185
38 135 198
39 196 287
40 80 204
41 151 296
42 87 144
43 149 164
44 171 281
45 105 293
46 156 201
47 62 1
48 122 30
49 55 24
50 128 126
51 51 157
52 115 184
53 147 80
54 64 22
55 200 11
56 167 191
57 197 19
58 81 229
59 35 136
60 139 137
61 80 180
62 190 272
63 112 209
64 97 276
65 176 291
66 107 163
67 142 291
68 124 212
69 183 107
70 3 236
71 73 18
72 83 64
73 52 117
74 37 141
75 20 75
76 191 172
77 153 238
78 113 131
79 153 12
80 79 75
81 1 87
82 115 97
83 19 33
84 151 138
85 37 150
86 125 250
87 172 102
88 16 35
89 68 13
90 39 163
91 183 289
92 160 170
93 145 107
94 74 89
95 2 160
96 140 10
97 161 2
98 88 20
99 135 273

Data set #78
0 29 223
1 71 121
2 179 288
3 20 266
4 17 65
5 129 206
6 35 213
7 145 111
8 148 117
9 20 81
10 0 133
11 170 168
12 127 183
13 178 65
14 21 127
15 190 117
16 181 150
17 128 118
18 62 183
19 67 271
20 95 230
21 131 160
22 190 163
23 192 54
24 25 29
25 95 289
26 128 229
27 197 3
28 152 191
29 68 68
30 84 11
31 70 253
32 184 185
33 134 135
34 114 141
35 41 195
36 60 86
37 135 26
38 35 139
39 113 116
40 141 24
41 44 296
42 46 282
43 197 96
44 28 290
45 6 72
46 155 117
47 177 130
48 132 90
49 100 87
50 45 285
51 1 207
52 109 75
53 83 30
54 31 13
55 181 11
56 158 6
57 42 14
58 124 16
59 34 199
60 173 16
61 114 185
62 80 156
63 163 300
64 23 252
65 172 46
66 111 81
67 77 62
68 4 218
69 150 32
70 139 185
71 4 199
72 179 266
73 179 105
74 171 267
75 57 228
76 22 129
77 140 249
78 93 272
79 161 119
80 76 264
81 146 251
82 106 298
83 59 63
84 51 300
85 58 30
86 79 228
87 1 75
88 115 176
89 197 35
90 110 148
91 106 222
92 187 52
93 25 207
94 16 205
95 80 43
96 14 115
97 35 70
98 81 195
99 156 259

Data set #79
0 12 249
1 88 299
2 121 104
3 183 280
4 44 49
5 132 292
6 21 59
7 91 173
8 157 10
9 19 43
10 55 111
11 184 137
12 158 114
13 94 254
14 132 135
15 8 123
16 142 73
17 188 102
18 86 204
19 80 144
20 135 73
21 157 298
22 56 62
23 168 108
24 48 169
25 162 199
26 42 283
27 124 168
28 98 201
29 18 165
30 162 267
31 19 226
32 116 4
33 101 209
34 133 224
35 135 35
36 59 253
37 115 36
38 17 299
39 7 30
40 81 141
41 158 261
42 79 180
43 148 89
44 129 179
45 192 48
46 82 35
47 170 74
48 59 54
49 11 93
50 22 49
51 141 257
52 22 57
53 25 124
54 29 158
55 6 216
56 49 274
57 120 157
58 189 79
59 165 230
60 155 240
61 146 86
62 36 225
63 45 47
64 117 195
65 102 75
66 170 150
67 143 116
68 44 82
69 162 146
70 74 225
71 55 20
72 141 256
73 199 75
74 104 272
75 166 108
76 175 215
77 131 83
78 192 252
79 133 165
80 143 137
81 84 167
82 115 2
83 59 211
84 88 68
85 160 172
86 32 157
87 118 30
88 14 164
89 71 136
90 138 180
91 93 267
92 33 41
93 107 134
94 146 278
95 10 224
96 127 207
97 198 292
98 124 27
99 138 228

Data set #80
0 89 201
1 119 94
2 197 82
3 186 193
4 52 193
5 2 217
6 4 57
7 123 126
8 177 108
9 68 156
10 110 154
11 167 64
12 79 278
13 72 18
14 152 9
15 62 77
16 156 257
17 49 19
18 44 46
19 19 30
20 91 149
21 134 119
22 2 297
23 25 196
24 195 220
25 15 109
26 64 248
27 45 199
28 162 14
29 144 196
30 142 295
31 2 270
32 14 235
33 71 121
34 165 210
35 154 174
36 72 172
37 5 149
38 56 155
39 49 284
40 193 132
41 62 230
42 186 269
43 51 197
44 175 240
45 142 245
46 120 273
47 60 297
48 80 231
49 62 177
50 137 14
51 144 243
52 29 180
53 112 116
54 91 178
55 11 30
56 85 134
57 3 250
58 115 297
59 198 207
60 148 52
61 146 171
62 71 147
63 174 206
64 139 162
65 146 281
66 72 97
67 81 242
68 38 270
69 144 260
70 152 23
71 133 22
72 179 89
73 189 110
74 29 122
75 144 208
76 70 20
77 84 183
78 118 68
79 100 216
80 72 71
81 35 76
82 8 116
83 21 172
84 95 232
85 171 72
86 0 89
87 22 114
88 120 243
89 106 66
90 55 256
91 163 218
92 53 178
93 174 148
94 120 63
95 160 63
96 81 100
97 5 160
98 55 13
99 44 98

Data set #81
0 200 108
1 36 277
2 37 278
3 68 233
4 112 88
5 30 63
6 73 185
7 189 291
8 111 91
9 190 158
10 102 299
11 189 262
12 175 286
13 180 66
14 39 140
15 26 128
16 77 283
17 22 247
18 57 48
19 177 116
20 173 232
21 195 24
22 151 256
23 3 274
24 123 142
25 31 60
26 12 108
27 47 60
28 34 196
29 108 152
30 169 87
31 51 182
32 38 132
33 22 246
34 112 261
35 67 101
36 146 253
37 91 203
38 78 186
39 93 7
40 21 17
41 28 195
42 71 299
43 36 37
44 183 279
45 63 25
46 81 287
47 36 158
48 176 29
49 10 163
50 161 249
51 117 98
52 172 227
53 26 51
54 41 212
55 109 6
56 60 200
57 104 68
58 61 51
59 74 78
60 94 195
61 111 254
62 114 162
63 86 101
64 104 162
65 56 1
66 39 106
67 112 207
68 130 129
69 1 178
70 64 26
71 28 87
72 69 284
73 55 10
74 101 80
75 39 291
76 105 188
77 125 216
78 113 19
79 79 232
80 161 271
81 145 10
82 187 127
83 124 107
84 61 205
85 174 85
86 111 279
87 126 26
88 58 196
89 47 157
90 57 153
91 61 289
92 140 90
93 68 255
94 118 279
95 85 292
96 107 165
97 82 264
98 98 20
99 188 88

Data set #82
0 8 263
1 180 209
2 47 5
3 39 33
4 114 38
5 89 73
6 11 132
7 45 63
8 62 241
9 170 48
10 195 175
11 124 35
12 132 128
13 99 66
14 175 127
15 190 296
16 179 281
17 119 218
18 30 181
19 106 59
20 104 185
21 42 209
22 112 55
23 12 188
24 65 260
25 19 110
26 129 255
27 28 20
28 182 166
29 163 185
30 180 186
31 46 162
32 92 99
33 127 243
34 33 45
35 194 149
36 60 133
37 85 257
38 120 203
39 185 195
40 61 68
41 95 4
42 171 18
43 168 209
44 46 126
45 133 17
46 103 16
47 61 235
48 17 142
49 23 155
50 33 172
51 156 194
52 10 204
53 169 251
54 55 296
55 83 211
56 109 73
57 86 180
58 39 218
59 170 163
60 122 17
61 79 143
62 138 233
63 69 102
64 121 278
65 12 116
66 78 161
67 62 151
68 184 27
69 99 197
70 138 35
71 97 280
72 135 212
73 76 14
74 36 168
75 64 66
76 105 77
77 24 120
78 82 197
79 151 104
80 192 131
81 149 132
82 30 242
83 91 34
84 16 10
85 165 129
86 20 260
87 140 172
88 55 97
89 43 76
90 43 31
91 128 174
92 135 102
93 145 247
94 9 99
95 119 252
96 186 122
97 109 71
98 66 179
99 6 127

Data set #83
0 128 143
1 141 201
2 94 143
3 11 228
4 196 7
5 68 77
6 186 256
7 188 64
8 192 48
9 55 164
10 160 250
11 81 66
12 53 261
13 192 155
14 118 170
15 43 27
16 116 204
17 32 167
18 137 74
19 104 174
20 24 111
21 14 255
22 94 158
23 43 104
24 126 193
25 108 88
26 181 285
27 139 75
28 158 100
29 69 43
30 29 221
31 189 203
32 53 86
33 40 17
34 13 179
35 0 45
36 31 145
37 42 283
38 31 282
39 154 210
40 164 162
41 6 36
42 149 117
43 10 204
44 58 297
45 22 250
46 20 155
47 138 146
48 167 257
49 89 250
50 92 287
51 109 50
52 103 188
53 45 137
54 16 24
55 29 225
56 123 126
57 71 194
58 102 48
59 30 198
60 19 208
61 114 69
62 125 23
63 18 253
64 141 36
65 0 163
66 92 226
67 86 45
68 86 5
69 0 213
70 26 253
71 122 155
72 65 268
73 39 38
74 68 274
75 167 252
76 101 4
77 128 238
78 66 74
79 41 160
80 87 260
81 153 165
82 28 183
83 190 167
84 32 265
85 55 137
86 70 97
87 26 167
88 184 147
89 179 91
90 113 173
91 128 246
92 198 27
93 29 247
94 91 246
95 199 174
96 150 165
97 32 139
98 27 184
99 104 293

Data set #84
0 16 189
1 11 70
2 78 110
3 194 138
4 164 173
5 107 166
6 29 249
7 139 279
8 107 153
9 169 118
10 133 28
11 18 23
12 78 145
13 38 7
14 87 266
15 199 67
16 182 37
17 69 137
18 180 283
19 110 214
20 1 238
21 82 135
22 51 43
23 122 50
24 23 125
25 14 256
26 18 30
27 52 289
28 179 292
29 133 134
30 177 220
31 118 80
32 12 280
33 18 20
34 150 185
35 68 37
36 65 114
37 67 26
38 101 108
39 137 180
40 122 3
41 146 119
42 200 130
43 173 80
44 35 277
45 183 241
46 13 196
47 142 59
48 140 293
49 121 97
50 81 60
51 48 107
52 32 91
53 72 192
54 35 2
55 87 202
56 111 1
57 188 249
58 125 194
59 136 223
60 197 159
61 1 185
62 115 3
63 0 1
64 109 51
65 65 24
66 67 214
67 186 228
68 98 293
69 198 23
70 15 126
71 100 201
72 35 195
73 57 251
74 133 260
75 20 254
76 125 117
77 53 228
78 69 74
79 80 111
80 59 267
81 98 34
82 46 120
83 149 154
84 58 267
85 167 199
86 22 92
87 146 154
88 111 40
89 49 133
90 135 287
91 179 240
92 72 218
93 83 271
94 94 172
95 42 89
96 43 120
97 152 258
98 170 78
99 103 247

Data set #85
0 14 218
1 90 186
2 183 20
3 114 128
4 88 151
5 104 174
6 30 104
7 38 276
8 70 92
9 195 239
10 123 131
11 5 273
12 51 210
13 180 3
14 40 112
15 156 86
16 147 188
17 157 82
18 48 147
19 157 180
20 60 210
21 162 34
22 95 57
23 69 122
24 98 288
25 183 12
26 3 204
27 22 34
28 20 108
29 27 109
30 40 132
31 132 105
32 16 168
33 113 97
34 128 20
35 42 183
36 59 245
37 95 253
38 86 39
39 159 95
40 175 181
41 110 169
42 120 238
43 125 186
44 23 46
45 27 119
46 47 172
47 3 282
48 10 204
49 96 242
50 137 223
51 34 103
52 145 138
53 170 149
54 181 123
55 104 115
56 20 117
57 87 91
58 153 39
59 67 299
60 199 62
61 108 226
62 145 175
63 135 282
64 26 126
65 80 295
66 35 38
67 51 59
68 95 27
69 155 72
70 171 104
71 35 175
72 104 260
73 122 220
74 80 94
75 184 199
76 131 173
77 26 123
78 62 133
79 193 125
80 165 275
81 110 281
82 27 197
83 111 296
84 26 247
85 12 184
86 77 101
87 71 89
88 130 193
89 198 134
90 5 236
91 100 197
92 7 269
93 23 64
94 172 183
95 144 162
96 22 165
97 184 284
98 113 290
99 24 228

Data set #86
0 30 147
1 150 205
2 182 294
3 81 10
4 119 296
5 31 216
6 103 116
7 86 52
8 19 64
9 105 189
10 2 241
11 199 286
12 125 163
13 183 82
14 140 165
15 119 203
16 87 7
17 185 269
18 2 182
19 66 133
20 9 102
21 184 5
22 178 169
23 142 158
24 12 215
25 161 172
26 24 43
27 33 212
28 87 28
29 80 105
30 80 268
31 127 204
32 35 294
33 97 232
34 6 259
35 104 176
36 155 279
37 143 146
38 116 298
39 107 25
40 27 58
41 70 119
42 184 296
43 151 80
44 118 48
45 32 153
46 183 10
47 157 64
48 89 81
49 137 174
50 174 57
51 0 111
52 12 84
53 194 13
54 165 289
55 90 157
56 80 293
57 11 87
58 37 254
59 155 58
60 108 110
61 3 83
62 105 235
63 135 154
64 93 258
65 100 232
66 1 129
67 30 144
68 124 175
69 163 223
70 191 141
71 87 297
72 17 280
73 169 209
74 188 113
75 111 139
76 88 68
77 5 216
78 90 131
79 29 34
80 186 265
81 26 135
82 184 38
83 62 237
84 52 20
85 110 259
86 55 59
87 138 170
88 51 205
89 187 146
90 35 76
91 1 297
92 193 126
93 13 170
94 116 227
95 14 261
96 21 278
97 126 226
98 188 295
99 116 241

Data set #87
0 38 247
1 42 115
2 170 191
3 66 192
4 55 48
5 110 298
6 140 143
7 57 173
8 120 151
9 151 220
10 134 97
11 177 133
12 3 14
13 118 29
14 133 7
15 56 156
16 73 158
17 180 51
18 175 106
19 64 262
20 76 53
21 60 286
22 25 275
23 89 97
24 193 261
25 41 257
26 105 268
27 81 282
28 181 127
29 84 271
30 83 38
31 125 198
32 137 163
33 170 102
34 10 217
35 147 121
36 41 208
37 52 27
38 15 53
39 97 144
40 104 173
41 2 36
42 42 255
43 94 73
44 23 166
45 81 178
46 121 14
47 144 161
48 8 205
49 61 117
50 175 152
51 27 265
52 159 236
53 95 273
54 101 170
55 129 122
56 171 38
57 179 110
58 43 59
59 190 14
60 170 253
61 51 46
62 75 281
63 14 20
64 51 166
65 47 267
66 150 252
67 186 17
68 123 22
69 147 25
70 53 284
71 3 273
72 90 200
73 117 290
74 194 128
75 162 257
76 114 227
77 162 155
78 150 258
79 151 6
80 119 98
81 169 265
82 187 165
83 160 156
84 143 289
85 6 94
86 82 225
87 15 219
88 105 290
89 81 86
90 65 247
91 116 42
92 124 135
93 80 202
94 2 61
95 166 263
96 52 282
97 14 209
98 30 30
99 161 245

Data set #88
0 2 88
1 120 71
2 114 254
3 65 202
4 110 285
5 144 8
6 40 52
7 199 155
8 76 217
9 87 94
10 180 236
11 102 51
12 2 244
13 114 64
14 8 42
15 176 170
16 29 153
17 162 33
18 25 260
19 199 68
20 43 174
21 41 299
22 61 83
23 2 115
24 28 226
25 110 101
26 149 298
27 145 142
28 188 203
29 165 173
30 34 233
31 1 164
32 72 226
33 39 72
34 146 257
35 184 59
36 58 107
37 51 81
38 97 61
39 59 41
40 107 56
41 35 149
42 93 125
43 142 293
44 163 238
45 54 183
46 94 106
47 145 184
48 37 59
49 105 291
50 79 159
51 38 73
52 73 20
53 15 220
54 62 269
55 7 107
56 14 264
57 185 238
58 137 97
59 193 110
60 137 21
61 153 43
62 18 18
63 149 299
64 151 14
65 185 230
66 45 236
67 40 287
68 67 262
69 32 5
70 117 207
71 114 124
72 12 14
73 99 61
74 145 299
75 146 220
76 159 160
77 159 231
78 19 283
79 102 300
80 85 268
81 49 95
82 107 18
83 97 174
84 68 299
85 44 180
86 138 26
87 9 34
88 44 240
89 189 78
90 138 31
91 59 179
92 21 24
93 59 173
94 145 149
95 45 104
96 106 233
97 164 123
98 151 271
99 100 228

Data set #89
0 85 197
1 75 194
2 82 264
3 49 179
4 177 92
5 9 37
6 107 62
7 183 230
8 118 190
9 103 122
10 59 55
11 142 196
12 171 226
13 121 252
14 30 183
15 8 254
16 95 37
17 67 114
18 101 245
19 80 242
20 39 98
21 48 170
22 133 162
23 111 80
24 198 173
25 112 248
26 80 94
27 110 190
28 34 226
29 163 136
30 72 75
31 35 84
32 152 257
33 118 1
34 148 23
35 127 43
36 70 72
37 1 93
38 50 231
39 189 146
40 75 258
41 137 271
42 170 15
43 197 108
44 192 119
45 166 137
46 13 61
47 47 147
48 169 183
49 33 2
50 162 295
51 183 289
52 64 73
53 13 275
54 156 287
55 88 220
56 179 65
57 58 289
58 160 210
59 101 160
60 197 199
61 149 2
62 87 87
63 53 211
64 6 131
65 39 249
66 175 275
67 102 91
68 118 272
69 10 132
70 196 267
71 131 71
72 173 141
73 33 39
74 71 163
75 148 116
76 60 239
77 73 94
78 183 163
79 32 286
80 47 153
81 33 36
82 63 12
83 144 130
84 38 8
85 79 219
86 90 153
87 142 101
88 43 299
89 144 241
90 179 271
91 191 249
92 71 192
93 37 127
94 52 113
95 143 153
96 150 240
97 5 168
98 53 16
99 147 251

Data set #90
0 77 167
1 111 297
2 175 91
3 177 115
4 61 298
5 72 254
6 76 193
7 147 280
8 29 232
9 72 74
10 124 209
11 113 206
12 108 102
13 73 293
14 75 51
15 68 147
16 42 60
17 33 297
18 13 169
19 100 192
20 174 231
21 15 283
22 195 277
23 22 124
24 73 149
25 192 73
26 34 6
27 165 16
28 46 285
29 102 252
30 115 47
31 129 230
32 49 107
33 137 111
34 96 154
35 53 194
36 0 173
37 171 131
38 42 115
39 111 283
40 132 166
41 60 99
42 93 116
43 93 222
44 1 62
45 176 122
46 130 150
47 185 180
48 14 52
49 68 7
50 122 20
51 8 121
52 128 96
53 81 4
54 158 274
55 180 115
56 49 242
57 133 213
58 115 193
59 114 277
60 108 93
61 24 47
62 111 111
63 82 155
64 188 220
65 184 225
66 157 212
67 130 276
68 112 284
69 124 240
70 63 58
71 171 69
72 174 216
73 91 32
74 140 121
75 106 45
76 176 234
77 38 158
78 78 205
79 29 278
80 107 13
81 79 24
82 147 291
83 77 230
84 53 195
85 22 295
86 33 16
87 58 234
88 26 279
89 144 48
90 87 249
91 40 131
92 131 224
93 118 204
94 185 76
95 40 77
96 32 183
97 175 254
98 135 182
99 137 131

Data set #91
0 105 4
1 1 266
2 108 71
3 105 259
4 25 247
5 90 141
6 62 54
7 134 32
8 50 207
9 107 259
10 196 100
11 57 105
12 156 254
13 105 170
14 45 216
15 131 191
16 76 142
17 167 113
18 163 25
19 148 278
20 129 159
21 40 194
22 165 250
23 88 238
24 31 50
25 154 48
26 2 37
27 76 33
28 31 166
29 82 115
30 180 33
31 180 122
32 119 200
33 168 68
34 29 232
35 155 27
36 95 153
37 84 53
38 95 196
39 10 265
40 74 153
41 63 135
42 26 123
43 73 63
44 54 149
45 120 198
46 176 260
47 164 224
48 157 238
49 126 244
50 107 100
51 150 231
52 93 178
53 51 7
54 154 213
55 45 135
56 57 32
57 39 168
58 143 12
59 128 156
60 140 126
61 99 77
62 1 35
63 107 262
64 47 93
65 135 82
66 17 253
67 21 226
68 136 219
69 32 36
70 31 6
71 198 218
72 127 226
73 134 277
74 124 246
75 136 14
76 55 76
77 56 256
78 105 65
79 171 90
80 142 257
81 82 288
82 21 184
83 109 152
84 79 230
85 154 152
86 173 153
87 155 296
88 91 150
89 102 232
90 64 169
91 14 283
92 140 75
93 121 119
94 102 168
95 165 79
96 36 150
97 172 297
98 146 291
99 98 54

Data set #92
0 4 271
1 50 243
2 109 225
3 36 270
4 184 239
5 115 274
6 158 204
7 117 296
8 150 114
9 183 146
10 142 246
11 127 133
12 11 203
13 16 59
14 53 133
15 85 62
16 156 161
17 182 99
18 54 14
19 41 218
20 47 162
21 183 77
22 118 228
23 173 145
24 79 26
25 49 138
26 117 7
27 1 182
28 127 145
29 146 138
30 55 246
31 156 228
32 89 214
33 76 223
34 123 204
35 90 174
36 197 73
37 93 276
38 145 54
39 162 129
40 147 153
41 55 182
42 119 1
43 127 82
44 26 240
45 191 112
46 153 25
47 88 234
48 45 76
49 70 179
50 97 168
51 50 189
52 35 54
53 6 21
54 8 250
55 19 100
56 80 263
57 20 25
58 63 284
59 100 109
60 156 127
61 75 241
62 74 141
63 174 93
64 172 38
65 1 49
66 59 36
67 75 40
68 177 25
69 80 80
70 68 59
71 39 297
72 3 53
73 89 156
74 53 257
75 6 285
76 176 172
77 159 22
78 174 79
79 1 78
80 178 254
81 101 141
82 5 251
83 97 103
84 198 89
85 169 91
86 50 285
87 189 223
88 10 80
89 154 108
90 37 109
91 93 32
92 134 219
93 58 229
94 131 194
95 30 71
96 95 0
97 179 29
98 134 177
99 126 72

Data set #93
0 156 259
1 56 82
2 37 149
3 99 12
4 59 166
5 153 261
6 79 103
7 78 49
8 76 167
9 32 178
10 54 45
11 185 212
12 137 120
13 70 262
14 78 237
15 29 200
16 48 82
17 147 266
18 198 271
